148,156,149
156,157,149
149,157,150
157,158,150
150,158,151
158,159,151
151,159,152
159,160,152
152,160,145
160,153,145
153,161,154
161,162,154
154,162,155
162,163,155
155,163,156
163,164,156
156,164,157
164,165,157
157,165,158
165,166,158
158,166,159
166,167,159
159,167,160
167,168,160
160,168,153
168,161,153
161,169,162
169,170,162
162,170,163
170,171,163
163,171,164
171,172,164
164,172,165
172,173,165
165,173,166
173,174,166
166,174,167
174,175,167
167,175,168
175,176,168
168,176,161
176,169,161
169,177,170
177,178,170
170,178,171
178,179,171
171,179,172
179,180,172
172,180,173
180,181,173
173,181,174
181,182,174
174,182,175
182,183,175
175,183,176
183,184,176
176,184,169
184,177,169
177,185,178
185,186,178
178,186,179
186,187,179
179,187,180
187,188,180
180,188,181
188,189,181
181,189,182
189,190,182
182,190,183
190,191,183
183,191,184
191,192,184
184,192,177
192,185,177
185,193,186
193,194,186
186,194,187
194,195,187
187,195,188
195,196,188
188,196,189
196,197,189
189,197,190
197,198,190
190,198,191
198,199,191
191,199,192
199,200,192
192,200,185
200,193,185
193,201,194
201,202,194
194,202,195
202,203,195
195,203,196
203,204,196
196,204,197
204,205,197
197,205,198
205,206,198
198,206,199
206,207,199
199,207,200
207,208,200
200,208,193
208,201,193
201,209,202
209,210,202
202,210,203
210,211,203
203,211,204
211,212,204
204,212,205
212,213,205
205,213,206
213,214,206
206,214,207
214,215,207
207,215,208
215,216,208
208,216,201
216,209,201
209,217,210
217,218,210
210,218,211
218,219,211
211,219,212
219,220,212
212,220,213
220,221,213
213,221,214
221,222,214
214,222,215
222,223,215
215,223,216
223,224,216
216,224,209
224,217,209
217,225,218
225,226,218
218,226,219
226,227,219
219,227,220
227,228,220
220,228,221
228,229,221
221,229,222
229,230,222
222,230,223
230,231,223
223,231,224
231,232,224
224,232,217
232,225,217
225,233,226
233,234,226
226,234,227
234,235,227
227,235,228
235,236,228
228,236,229
236,237,229
229,237,230
237,238,230
230,238,231
238,239,231
231,239,232
239,240,232
232,240,225
240,233,225
233,241,234
241,242,234
234,242,235
242,243,235
235,243,236
243,244,236
236,244,237
244,245,237
237,245,238
245,246,238
238,246,239
246,247,239
239,247,240
247,248,240
240,248,233
248,241,233
241,249,242
249,250,242
242,250,243
250,251,243
243,251,244
251,252,244
244,252,245
252,253,245
245,253,246
253,254,246
246,254,247
254,255,247
247,255,248
255,256,248
248,256,241
256,249,241
0,1,2
0,2,3
0,3,4
0,4,5
0,5,6
0,6,7
0,7,8
0,8,1
